name	id	family	variation	instrumentalists
Jupiter Stradivarius	/m/05kqf7	Violin		
Omnichord	/m/0l157w	  Electronic instruments		
Tanbou ka	/m/0l15cx	Drum		
Goblet drum	/m/0l154y	Drum	Trống Bông,Darbuka,Zarb	
Triple Harp	/m/0fwc52	Harp		
ARP Quadra	/m/0f897c			
Other flutes	/m/0l14y0	Flute (transverse)	Tieu flute,Đing Buốt,Nose flute,k'long pút,saó ôi flute	
Keyed brass instruments	/m/0l14tp	Brass instrument	Cornett	
Metal Angklung	/m/0l15jb	Bamboo Angklung		
Onavillu	/m/04q89zy			
Boobam	/m/04097y			
Tenori-on	/m/0fncmx			Little Boots,Jonathan Coulton
Slit drum	/m/0l15hd	Drum		
Cizhonghu	/m/0l150k	Bowed string instruments,Huqin		
Brushes	/m/0l15bh			
Rainstick	/m/0l15k0	Rattle		
Zhonghu	/m/0l1509	Huqin		
Warwick	/m/020p59			
Scottish smallpipes	/m/01kn2w	Bagpipes		
Wind machine	/m/025t04g	Classical percussion		
Olifant	/m/027h5d6			
Angélique	/m/0269jrs			
Dholak	/m/01w4g4			L. Shankar,Himesh Reshammiya
Aerophone	/m/011_g9		Uilleann pipes	
Tuba	/m/07m2y	Brass instrument	Wagner tuba,Subcontrabass tuba	James Morrison,John Fletcher,Jenny Owen Youngs,Dave Dreiwitz,Pops Foster,Red Callender,Karl E. H. Seigfried,John Allred,Ringo Starr,Annemarie Roelofs,Tony Levin,Cleveland Eaton,Tom Abbs,Dadamndude,Keith Moon,Robert Nunez,Roger Bobo,Dave Clark,Paul Chambers,Trent Reznor,Isaiah Ikey Owens,Wycliffe Gordon,Irving Gertz,Norihiko Hibino,Gerard Hoffnung,Garry Tallent,Bob Stewart,Howard Johnson
Krakebs	/m/09qhd6			
Booth Stradivarius	/m/079tfn	Violin		
Kagul	/m/0b5pt3			
Naker	/m/09rftr			
Pollard Syndrum	/m/09mb4j			
Buk	/m/09zhhp			
Calabrian lira	/m/05my8v0			
Chapei dong veng	/m/03nxrkt			
Bass oboe	/m/04qqf1	Oboe,Woodwind instrument		
Nai	/m/051wp27			
Surdo	/m/0l15ky	Drum		
Shofar	/m/0l14l2	Natural brass instruments		
Oberheim OB-X	/m/05j5_p			
Nabal	/m/0dp13p			
Soprano helicon	/m/0278hyj			
Gayageum	/m/023gc2	Plucked string instrument		
Culoepuya	/m/026bw1k			
Player Piano	/m/01zt4y			Darren Costin
Classical percussion	/m/0bhjtb		Snare drum,Gong,Marimba,Maracas,Wind machine,Castanet,Triangle,Vibraphone,Xylophone,Tubular bell,Shaker,Güiro,Bass drum,Temple block,Cymbal,Conga,Timpani,Bongo drum,Tambourine,Claves,Wood block	
Contrabass sarrusophone	/m/09h4j9	Sarrusophone		
Calliope	/m/0blry			
Xylophone	/m/0dwr4	Percussion,Classical percussion,Tuned percussion,Tuned Percussion	Kulintang a Kayo,Ti Bwa,Balafon,Gandingan a Kayo,Calung,Gamelan,Malimbe,Metallophone,Amadinda,Ranat ek,Dan Trung and Dan Klom-put	Sufjan Stevens,Molly McGuire,Régine Chassagne,George Gabriel,Jemaine Clement,Dosh,Jonny Greenwood,Red Norvo,Nellie McKay,Gloria Parker,Bobby Darin,אביב גפן,Hope Sandoval,Stefan Olsdal
Marimba	/m/0dwsp	Tuned percussion,Classical percussion,Percussion		Edgar Winter,Michael Rosen,Robbie Williams,Art Tripp,Nancy Zeltsman,Pius Cheung,Leigh Howard Stevens,Robert van Sice,Musekiwa Chingodza,Pedro Carneiro,Brian Jones,Joe Locke,Mark Ford,Richard Manuel,Red Norvo,Jack Imel,Johnny Goudie,Gordon Stout,Christopher Norton,Julius Wechter,Sandra Brown,Ian Stewart,Omar Sosa,Gloria Parker,Dave Pike,Adam Thorn,Percujove,Marta Klimasara,Evelyn Glennie,David Smith,Martin Denny,Ney Rosauro,Bobby Hutcherson,Fred Child,Alex Jacobowitz,Dave Danford,Keiko Abe,Stefon Harris,Vida Chenoweth,Jack White,Bogdan Bacanu,Ruth Underwood,Trent Reznor
Mouth organ	/m/02hvl7z	Woodwind instrument		
Long drum	/m/027x28v	Percussion		
Lesiba	/m/03h2_nq			
Natural horn	/m/0338j3			
Dangubica	/m/0bjsn1			
Electronic tanpura	/m/0dc47l			
ebow	/m/0l15c5	  Electronic instruments		
Monopipe	/m/0b13c3			
Samica	/m/0blssm			
Lord Dunn-Raven Stradivarius	/m/02qnzdk	Violin		
Splash cymbal	/m/036yvl	Cymbal		
Electric upright bass	/m/05lpwv	Double bass		Jair-Rohm Parker Wells,Dan Seals,Chris Frangou,Brian Bromberg,Dave Pomeroy,P. J. Phillips,Marc Broude
Sarangi	/m/05zl9hy	Bowed string instruments		
Tenoroon	/m/09vhgv			
Argul	/m/04j3965			Scabland Band
Lute	/m/04q7r	Plucked string instrument	Dombra,Setar,Archlute	Julian Bream,Giulio Caccini,Marchetto Cara,Steve Lukather,Alessandro Piccinini,Giovanni Domenico Montella,Laurence Juber,Andreas Hedlund,Will Champion,Jonny Buckland,Lorenzo Allegri,Josh Ritter,Munir Bashir,Ray Lynch,Vincenzo Galilei,Jan Akkerman,Luke Steele,Desmond Dupré,Don Carlo Gesualdo,Evert Taube,Giovanni Picchi,Sting
Pencilina	/m/0865ty			
Moog Liberation	/m/08cspg			
Ōtsuzumi	/m/09_xkt			Tōsha Rosen VI,Roei Tōsha
Barbiton	/m/08h75x			
Ranat thum lek	/m/097909			
Woodwind instrument	/m/085jw	Wind instrument	Pku,Flute (transverse),Clarinet,Pipe,Piccolo,Melodica,Recorder,Oboe,Reeds,Shawm,Bass oboe,Contrabass oboe,Saxophone,Uilleann pipes,Reclam de xeremies,Fipple,Claghorn,Pommer,Alto flute,Reed contrabass,Cor anglais,Mouth organ,Bassoon,Sarrusophone	Roy Wood,Phelan Sheppard,Jeff Cannata,Charles Lloyd,Pedro Eustache,Clinton McKinnon,Ryan Shore
Piano and guitar	/m/09jyvwf			Michael Z. Gordon
Byzantine lyra	/m/05mrq5m			
Six-string alto guitar	/m/05h4rtr	Classical guitar		Angeles
Setor	/m/05q9616			
Shaker	/m/0crm8q	Classical percussion,Percussion		
Slentho	/m/0cdyy7			
Saron	/m/0c8x1g			
Heckelphone	/m/01s4s1	Oboe	Piccolo heckelphone	
Timbales	/m/01vnt4	Percussion,Drum		Lelio La Tanza,Martin Denny,Alberto Naranjo,Taylor Horn,Tito Puente,Tito Rodriguez,Tito Rodriguez, Jr.,Edgar Winter
Tiorbino	/m/0b8jv5	Theorbo		
Marshall MS Series 30 DFX	/m/09tbckh			DJ Dain
Octave mandolin	/m/0cps94	Plucked string instrument		
Drum machine	/m/0cfdd			Aphex Twin,J Dilla,Pablo Flores,Blackstratblues,Squarepusher,Nick Littlemore,David McSherry,Green Velvet,Charlotte Martin,Stan kolev,Red Flag,Ceephax Acid Crew,J-vibe,Justin Smith,Dr. Dre,Chris Broach,Kurtis Khaleel,Joyce Sims,Roger J. Beaujard,Paul C,Ehron Vonallen,Kathleen Hanna,DJ Premier,Havoc,Qurram Hussain,Russel,David Rivkin,Kontour,Jonas Steur,Himuro Yoshiteru,Paul Barker,Black Milk,Love Spirals Downwards,Steve Albini,Andrew Latimer,Jonah Matranga,Serj Tankian,Tosca,Gurdeep Samra,Flim,Omar Rodriguez-Lopez,Guy Picciotto,Senmuth,Diamond D,John Frusciante,Al Jourgensen,Stevie B.,Gilles Snowcat,Steve Cobby,Evol Intent,Mira Aroyo,The Path,Flying Lotus,José Padilla,Phil Selway,Daddy Kev,Adam Mokan,Alec Empire,Sunny Lax,Skream,Dan the Automator,Future Islands,Akira Yamaoka,Chris Moss Acid,Steve Helstrip,Armin van Buuren,Lil' Jon & The East Side Boyz,Daz Dillinger,Krohme,Tone Mason,Brian Dougans,Edo Maajka,Sensien
Guan	/m/094ppr			
JEM77	/m/05sqb41	Ibanez JEM		
Bajo sexto	/m/05j9hq	Plucked string instrument		
Esraj	/m/05mkx3	Bowed string instruments,Dilrupa		
De Munck Stradivarius	/m/06j3yh			
Gaita cabreiresa	/m/05z_rfd	Bagpipes		
JEM7EAFX	/m/05sqbdd	Ibanez JEM		
Frame drum	/m/0l15fk	Drum	Ocean drum	
Baglama	/m/02wylsp	Plucked string instrument		
Lead vocalist	/m/03bx0bm			Nicholas Jonas,Demi Lovato
